Date,Country,City,Specie,count,min,max,median,variance
2024-01-10,RO,Iaşi,temperature,23,-16.8,-5.4,-9.5,187.24
2024-01-16,RO,Iaşi,temperature,24,-4.3,5.3,0.3,71.69
2024-08-03,RO,Iaşi,temperature,72,20.0,31.1,23.2,90.57
2024-10-04,RO,Iaşi,temperature,72,14.0,23.5,17.5,107.41
2024-11-04,RO,Iaşi,temperature,72,-2.1,10.4,5.6,125.43
2024-03-17,RO,Iaşi,temperature,71,2.7,16.5,6.5,215.54
2024-04-03,RO,Iaşi,temperature,72,9.5,19.3,13.5,132.05
2024-05-31,RO,Iaşi,temperature,71,14.0,27.9,21.5,233.29
2024-08-08,RO,Iaşi,temperature,72,15.9,30.7,24.0,272.27
2024-08-27,RO,Iaşi,temperature,72,19.0,32.4,25.8,163.55
2024-10-30,RO,Iaşi,temperature,72,9.2,15.0,11.5,29.74
2024-11-18,RO,Iaşi,temperature,72,-3.0,9.1,1.5,134.66
2024-02-10,RO,Iaşi,temperature,70,6.1,18.4,9.9,72.56
2024-03-20,RO,Iaşi,temperature,72,0.0,9.0,3.0,77.35
2024-05-20,RO,Iaşi,temperature,72,10.4,26.0,19.0,264.74
2024-07-28,RO,Iaşi,temperature,72,16.3,34.7,27.0,387.82
2024-10-22,RO,Iaşi,temperature,72,-0.1,19.0,8.0,320.0
2024-10-21,RO,Iaşi,temperature,71,-0.9,15.1,7.3,260.28
2024-11-25,RO,Iaşi,temperature,71,-3.3,5.3,-0.5,50.42
2024-03-26,RO,Iaşi,temperature,72,1.3,13.9,6.9,156.51
2024-04-04,RO,Iaşi,temperature,72,8.9,18.6,14.0,73.85
2024-07-13,RO,Iaşi,temperature,72,19.2,38.9,30.5,340.16
2024-07-17,RO,Iaşi,temperature,72,21.7,38.0,26.0,273.63
2024-10-18,RO,Iaşi,temperature,72,0.0,12.2,4.5,161.06
2024-03-09,RO,Iaşi,temperature,71,-4.5,10.8,3.7,242.98
2024-08-06,RO,Iaşi,temperature,71,17.0,22.5,19.0,16.7
2024-09-05,RO,Iaşi,temperature,72,15.9,21.2,18.0,19.85
2024-11-16,RO,Iaşi,temperature,71,-0.1,9.6,3.5,52.28
2024-11-27,RO,Iaşi,temperature,69,-2.0,5.0,0.0,53.45
2024-10-06,RO,Iaşi,temperature,72,13.0,17.9,16.0,13.07
2024-11-26,RO,Iaşi,temperature,70,-3.2,4.0,-2.0,40.61
2024-02-11,RO,Iaşi,temperature,72,5.5,16.0,10.2,128.97
2024-02-26,RO,Iaşi,temperature,71,6.5,15.7,8.6,79.51
2024-03-05,RO,Iaşi,temperature,72,0.0,6.8,2.0,32.99
2024-04-10,RO,Iaşi,temperature,72,8.3,25.5,18.0,313.13
2024-07-04,RO,Iaşi,temperature,72,14.0,23.1,17.0,79.61
2024-01-14,RO,Iaşi,temperature,22,-8.7,-2.1,-7.0,46.7
2024-01-19,RO,Iaşi,temperature,22,-0.4,4.7,2.2,19.58
2024-05-16,RO,Iaşi,temperature,70,2.7,19.0,14.0,278.76
2024-08-29,RO,Iaşi,temperature,72,18.4,28.4,21.5,92.5
2024-11-08,RO,Iaşi,temperature,70,-2.0,11.6,4.0,170.21
2024-01-02,RO,Iaşi,temperature,24,-0.2,10.0,5.4,85.01
2024-05-04,RO,Iaşi,temperature,72,9.7,21.4,17.0,103.84
2024-10-07,RO,Iaşi,temperature,72,11.0,17.3,12.8,25.77
2024-06-22,RO,Iaşi,temperature,72,15.3,31.7,25.0,300.93
2024-08-07,RO,Iaşi,temperature,71,16.0,28.0,21.5,178.11
2024-08-23,RO,Iaşi,temperature,72,16.0,29.1,21.3,189.39
2024-01-03,RO,Iaşi,temperature,24,0.3,9.6,4.7,108.26
2024-01-09,RO,Iaşi,temperature,24,-14.3,-8.1,-11.3,33.4
2024-03-03,RO,Iaşi,temperature,70,4.5,10.4,6.0,36.77
2024-03-16,RO,Iaşi,temperature,71,4.1,11.9,6.5,56.57
2024-06-09,RO,Iaşi,temperature,72,15.4,31.3,22.0,233.9
2024-08-28,RO,Iaşi,temperature,72,18.0,31.1,22.5,151.15
2024-09-02,RO,Iaşi,temperature,72,17.0,32.9,26.0,311.65
2024-09-27,RO,Iaşi,temperature,72,14.7,29.9,22.0,244.86
2024-04-06,RO,Iaşi,temperature,72,4.7,21.3,12.5,199.49
2024-04-16,RO,Iaşi,temperature,71,11.0,28.6,16.5,336.35
2024-04-30,RO,Iaşi,temperature,72,6.7,23.1,16.5,238.73
2024-09-11,RO,Iaşi,temperature,72,16.5,24.0,19.5,38.11
2024-07-25,RO,Iaşi,temperature,71,18.0,26.1,20.3,65.51
2024-08-14,RO,Iaşi,temperature,72,17.4,30.7,24.5,155.05
2024-08-21,RO,Iaşi,temperature,72,16.2,35.9,25.5,406.18
2024-01-30,RO,Iaşi,temperature,24,-9.3,4.1,-4.2,198.33
2024-02-15,RO,Iaşi,temperature,72,3.0,5.0,4.0,3.94
2024-03-06,RO,Iaşi,temperature,72,1.0,11.7,6.0,117.14
2024-06-16,RO,Iaşi,temperature,72,15.0,27.2,21.5,169.87
2024-07-03,RO,Iaşi,temperature,72,15.0,21.1,17.9,20.4
2024-09-07,RO,Iaşi,temperature,72,13.3,27.8,20.5,205.35
2024-08-31,RO,Iaşi,temperature,71,16.5,32.4,26.0,269.17
2024-02-09,RO,Iaşi,temperature,71,0.1,16.5,10.5,281.9
2024-02-21,RO,Iaşi,temperature,72,-1.4,10.5,4.0,132.75
2024-02-24,RO,Iaşi,temperature,71,4.8,17.7,9.6,157.51
2024-03-12,RO,Iaşi,temperature,72,5.0,7.1,6.0,3.54
2024-06-14,RO,Iaşi,temperature,70,15.0,20.8,17.0,14.9
2024-11-03,RO,Iaşi,temperature,71,-1.6,9.1,3.0,66.18
2024-01-08,RO,Iaşi,temperature,24,-8.8,-1.9,-8.0,38.1
2024-01-13,RO,Iaşi,temperature,23,-13.2,1.2,-2.8,261.39
2024-04-01,RO,Iaşi,temperature,71,12.3,29.5,17.5,316.67
2024-04-15,RO,Iaşi,temperature,70,13.4,29.6,19.5,238.08
2024-07-20,RO,Iaşi,temperature,71,18.5,32.5,26.0,205.95
2024-01-21,RO,Iaşi,temperature,23,-10.2,2.4,-3.5,195.15
2024-06-15,RO,Iaşi,temperature,72,15.0,22.9,17.5,70.91
2024-06-23,RO,Iaşi,temperature,72,19.3,31.1,24.5,90.19
2024-12-05,RO,Iaşi,temperature,72,-1.0,0.3,0.0,1.48
2024-02-25,RO,Iaşi,temperature,72,7.0,12.3,9.0,33.5
2024-02-29,RO,Iaşi,temperature,71,2.2,7.8,6.0,26.22
2024-04-18,RO,Iaşi,temperature,69,6.0,8.5,7.0,3.7
2024-09-15,RO,Iaşi,temperature,72,13.9,18.8,16.0,21.98
2024-11-09,RO,Iaşi,temperature,71,3.0,5.8,4.0,5.36
2024-02-12,RO,Iaşi,temperature,72,8.0,18.5,10.9,125.45
2024-05-30,RO,Iaşi,temperature,70,12.0,22.7,16.6,101.0
2024-06-18,RO,Iaşi,temperature,71,19.0,29.7,24.5,153.76
2024-06-27,RO,Iaşi,temperature,71,16.9,30.9,24.3,216.97
2024-10-01,RO,Iaşi,temperature,72,7.0,10.2,8.4,11.84
2024-10-05,RO,Iaşi,temperature,72,14.4,20.4,16.9,20.98
2024-02-01,RO,Iaşi,temperature,24,-7.8,1.5,-4.3,66.55
2024-06-17,RO,Iaşi,temperature,71,16.0,29.1,23.5,204.48
2024-06-25,RO,Iaşi,temperature,72,16.5,26.8,21.0,98.63
2024-07-14,RO,Iaşi,temperature,71,21.6,37.7,30.5,277.84
2024-09-10,RO,Iaşi,temperature,72,13.8,25.5,21.0,125.71
2024-01-28,RO,Iaşi,temperature,23,-2.7,1.7,0.0,11.74
2024-06-04,RO,Iaşi,temperature,71,16.4,25.5,21.0,55.5
2024-07-16,RO,Iaşi,temperature,72,20.1,39.1,30.5,381.72
2024-09-17,RO,Iaşi,temperature,72,14.0,25.5,16.9,149.43
2024-11-29,RO,Iaşi,temperature,72,2.0,5.6,4.0,8.32
2024-01-11,RO,Iaşi,temperature,24,-12.3,1.5,-6.9,262.99
2024-04-20,RO,Iaşi,temperature,71,0.8,15.5,11.1,220.74
2024-10-14,RO,Iaşi,temperature,72,7.4,16.7,11.5,74.22
2024-11-10,RO,Iaşi,temperature,72,3.6,8.0,5.7,15.85
2024-11-12,RO,Iaşi,temperature,71,2.0,4.0,3.0,3.15
2024-06-20,RO,Iaşi,temperature,72,17.0,26.9,25.0,69.0
2024-10-31,RO,Iaşi,temperature,72,10.6,16.4,13.0,23.8
2024-12-01,RO,Iaşi,temperature,72,3.0,5.3,4.0,5.34
2024-09-09,RO,Iaşi,temperature,71,9.1,27.7,19.5,406.65
2024-11-13,RO,Iaşi,temperature,69,-1.4,4.9,2.0,18.2
2024-01-12,RO,Iaşi,temperature,24,-10.5,-0.1,-4.5,116.24
2024-03-28,RO,Iaşi,temperature,71,6.0,21.0,12.5,228.81
2024-06-29,RO,Iaşi,temperature,72,16.8,31.9,26.0,212.68
2024-06-30,RO,Iaşi,temperature,72,15.3,33.4,27.5,301.45
2024-09-06,RO,Iaşi,temperature,70,15.8,26.5,20.5,159.27
2024-02-07,RO,Iaşi,temperature,42,-0.8,15.7,11.0,213.38
2024-03-01,RO,Iaşi,temperature,71,5.0,11.6,7.1,43.53
2024-06-28,RO,Iaşi,temperature,71,16.3,32.0,26.0,223.07
2024-10-13,RO,Iaşi,temperature,70,4.8,16.2,10.3,124.08
2024-11-07,RO,Iaşi,temperature,70,-3.8,13.6,3.0,258.02
2024-04-25,RO,Iaşi,temperature,71,10.0,19.0,13.5,80.7
2024-05-12,RO,Iaşi,temperature,72,7.0,17.5,13.0,84.35
2024-06-26,RO,Iaşi,temperature,72,15.3,29.0,24.0,224.16
2024-08-19,RO,Iaşi,temperature,72,16.8,36.4,28.5,349.99
2024-08-26,RO,Iaşi,temperature,72,19.2,35.4,27.6,207.36
2024-09-30,RO,Iaşi,temperature,72,8.0,10.3,9.0,2.77
2024-02-19,RO,Iaşi,temperature,71,-0.1,3.5,2.0,13.34
2024-03-29,RO,Iaşi,temperature,69,8.1,20.4,15.0,130.49
2024-04-12,RO,Iaşi,temperature,71,10.0,20.7,14.2,116.88
2024-06-12,RO,Iaşi,temperature,70,17.5,25.2,20.0,79.28
2024-06-24,RO,Iaşi,temperature,72,19.5,26.2,21.0,34.46
2024-01-15,RO,Iaşi,temperature,23,-10.9,4.6,-6.0,363.82
2024-02-03,RO,Iaşi,temperature,23,-3.7,8.3,4.2,159.42
2024-06-06,RO,Iaşi,temperature,72,18.0,29.0,23.0,135.78
2024-06-21,RO,Iaşi,temperature,72,10.9,27.6,22.0,281.5
2024-08-15,RO,Iaşi,temperature,72,19.7,34.1,27.0,223.82
2024-02-05,RO,Iaşi,temperature,23,3.8,12.3,7.7,87.08
2024-02-16,RO,Iaşi,temperature,72,3.0,6.0,4.3,10.91
2024-04-14,RO,Iaşi,temperature,71,11.0,27.6,21.0,262.49
2024-04-26,RO,Iaşi,temperature,69,7.0,15.0,10.2,41.56
2024-08-05,RO,Iaşi,temperature,71,15.5,29.4,23.5,260.72
2024-09-08,RO,Iaşi,temperature,72,9.5,26.8,17.0,352.61
2024-09-21,RO,Iaşi,temperature,71,9.0,24.6,16.5,282.82
2024-04-09,RO,Iaşi,temperature,72,9.0,25.1,18.0,254.43
2024-05-02,RO,Iaşi,temperature,69,7.2,25.9,18.0,431.78
2024-05-06,RO,Iaşi,temperature,69,7.7,25.6,17.2,331.88
2024-07-22,RO,Iaşi,temperature,71,19.0,25.3,22.0,36.81
2024-08-04,RO,Iaşi,temperature,72,18.0,25.5,20.1,43.98
2024-10-20,RO,Iaşi,temperature,72,0.0,9.9,3.0,116.66
2024-11-28,RO,Iaşi,temperature,72,-1.6,6.7,2.5,48.86
2024-07-06,RO,Iaşi,temperature,72,15.1,30.8,23.6,241.41
2024-08-10,RO,Iaşi,temperature,72,18.1,29.7,22.0,146.14
2024-04-13,RO,Iaşi,temperature,71,8.4,22.8,16.3,220.19
2024-08-17,RO,Iaşi,temperature,72,20.3,34.6,26.0,193.24
2024-09-18,RO,Iaşi,temperature,72,11.0,24.5,16.0,180.95
2024-05-17,RO,Iaşi,temperature,72,5.6,20.2,16.0,200.6
2024-07-10,RO,Iaşi,temperature,71,19.5,37.5,24.5,335.4
2024-09-28,RO,Iaşi,temperature,72,15.7,27.1,21.0,109.29
2024-11-21,RO,Iaşi,temperature,72,0.0,5.2,1.0,16.73
2024-11-14,RO,Iaşi,temperature,72,2.0,4.0,2.5,4.3
2024-02-08,RO,Iaşi,temperature,69,0.2,10.0,5.0,69.64
2024-05-15,RO,Iaşi,temperature,72,6.8,17.1,13.0,96.32
2024-07-27,RO,Iaşi,temperature,72,16.0,29.5,22.5,246.97
2024-09-03,RO,Iaşi,temperature,72,17.0,32.2,24.5,242.78
2024-09-29,RO,Iaşi,temperature,72,10.0,18.5,14.0,46.46
2024-10-25,RO,Iaşi,temperature,71,1.4,14.8,6.5,188.79
2024-10-26,RO,Iaşi,temperature,71,-1.0,15.9,4.5,283.07
2024-11-05,RO,Iaşi,temperature,72,-2.9,8.4,1.5,116.29
2024-04-28,RO,Iaşi,temperature,71,4.8,21.8,15.0,267.95
2024-05-09,RO,Iaşi,temperature,70,10.6,19.4,14.4,98.59
2024-08-16,RO,Iaşi,temperature,72,18.5,34.5,24.2,271.4
2024-09-13,RO,Iaşi,temperature,72,15.5,27.0,20.5,187.72
2024-09-25,RO,Iaşi,temperature,72,14.0,25.5,20.0,136.61
2024-01-30,RO,Iaşi,so2,23,2.5,3.3,2.8,0.45
2024-08-13,RO,Iaşi,so2,23,2.1,2.5,2.3,0.11
2024-09-02,RO,Iaşi,so2,23,0.2,0.5,0.3,0.07
2024-02-29,RO,Iaşi,so2,44,2.1,3.7,2.5,1.49
2024-05-22,RO,Iaşi,so2,46,2.2,3.2,2.5,1.06
2024-06-07,RO,Iaşi,so2,46,1.7,2.4,2.1,0.39
2024-10-05,RO,Iaşi,so2,23,2.5,2.8,2.6,0.04
2024-04-16,RO,Iaşi,so2,40,2.3,3.2,2.8,0.57
2024-04-22,RO,Iaşi,so2,46,1.8,3.0,2.2,0.74
2024-04-28,RO,Iaşi,so2,23,2.0,3.0,2.3,0.58
2024-05-29,RO,Iaşi,so2,46,1.6,2.6,2.1,0.5
2024-02-05,RO,Iaşi,so2,23,2.8,3.2,3.0,0.14
2024-02-18,RO,Iaşi,so2,46,1.3,3.0,1.8,2.14
2024-03-03,RO,Iaşi,so2,46,2.2,4.5,3.1,4.82
2024-03-25,RO,Iaşi,so2,42,2.2,3.2,2.5,0.32
2024-09-11,RO,Iaşi,so2,23,1.9,7.0,2.1,19.19
2024-10-18,RO,Iaşi,so2,23,2.7,2.9,2.9,0.04
2024-10-24,RO,Iaşi,so2,23,2.8,3.3,3.0,0.11
2024-11-24,RO,Iaşi,so2,23,1.6,1.9,1.7,0.09
2024-10-02,RO,Iaşi,so2,22,2.6,2.9,2.7,0.06
2024-10-10,RO,Iaşi,so2,23,2.5,2.7,2.6,0.04
2024-02-26,RO,Iaşi,so2,46,2.2,2.8,2.4,0.28
2024-06-10,RO,Iaşi,so2,46,1.5,3.0,1.9,3.15
2024-06-26,RO,Iaşi,so2,46,1.6,2.5,1.9,0.46
2024-08-10,RO,Iaşi,so2,23,2.2,2.9,2.5,0.31
2024-01-02,RO,Iaşi,so2,23,2.0,3.1,2.5,0.93
2024-07-11,RO,Iaşi,so2,46,2.1,3.2,2.5,0.95
2024-09-30,RO,Iaşi,so2,23,2.3,2.5,2.4,0.03
2024-10-28,RO,Iaşi,so2,23,2.9,3.3,3.1,0.09
2024-12-04,RO,Iaşi,so2,23,2.6,2.8,2.7,0.03
2024-03-05,RO,Iaşi,so2,46,1.9,3.6,2.5,1.38
2024-03-23,RO,Iaşi,so2,46,1.8,3.2,2.4,1.17
2024-05-10,RO,Iaşi,so2,46,2.0,2.8,2.2,0.44
2024-09-22,RO,Iaşi,so2,23,2.2,2.6,2.3,0.19
2024-07-19,RO,Iaşi,so2,35,1.9,3.1,2.2,2.11
2024-08-04,RO,Iaşi,so2,46,2.0,2.8,2.5,0.46
2024-11-26,RO,Iaşi,so2,23,1.6,2.4,1.8,0.78
2024-01-03,RO,Iaşi,so2,23,1.9,3.1,2.4,1.42
2024-01-08,RO,Iaşi,so2,23,2.3,2.7,2.5,0.14
2024-03-21,RO,Iaşi,so2,46,2.0,3.3,2.5,0.68
2024-07-13,RO,Iaşi,so2,46,2.0,2.8,2.4,0.25
2024-02-28,RO,Iaşi,so2,46,1.4,3.2,2.2,1.84
2024-03-12,RO,Iaşi,so2,46,2.5,3.1,2.7,0.15
2024-04-17,RO,Iaşi,so2,46,1.8,2.9,2.3,0.77
2024-05-27,RO,Iaşi,so2,45,2.0,2.9,2.4,0.34
2024-03-24,RO,Iaşi,so2,46,2.3,3.7,2.9,0.95
2024-05-09,RO,Iaşi,so2,46,2.1,2.6,2.4,0.15
2024-06-15,RO,Iaşi,so2,46,1.5,2.4,1.9,0.75
2024-11-29,RO,Iaşi,so2,24,2.4,2.9,2.7,0.21
2024-01-17,RO,Iaşi,so2,23,2.3,2.9,2.6,0.26
2024-01-19,RO,Iaşi,so2,23,2.4,2.9,2.5,0.23
2024-03-10,RO,Iaşi,so2,47,1.4,4.8,2.3,3.72
2024-03-20,RO,Iaşi,so2,46,1.4,5.3,2.7,5.71
2024-12-01,RO,Iaşi,so2,23,2.5,2.9,2.7,0.12
2024-11-18,RO,Iaşi,so2,23,3.6,4.0,3.7,0.14
2024-02-07,RO,Iaşi,so2,23,2.0,2.7,2.4,0.29
2024-04-01,RO,Iaşi,so2,45,2.7,4.0,3.5,1.34
2024-09-14,RO,Iaşi,so2,23,2.2,2.4,2.3,0.04
2024-11-11,RO,Iaşi,so2,23,3.2,3.5,3.3,0.06
2024-07-26,RO,Iaşi,so2,46,1.9,2.9,2.1,0.41
2024-08-09,RO,Iaşi,so2,22,2.3,2.9,2.6,0.25
2024-08-15,RO,Iaşi,so2,23,2.1,2.7,2.3,0.34
2024-09-24,RO,Iaşi,so2,23,2.2,2.5,2.3,0.05
2024-01-28,RO,Iaşi,so2,23,2.8,3.2,3.0,0.12
2024-02-02,RO,Iaşi,so2,23,2.4,3.3,2.7,0.68
2024-06-05,RO,Iaşi,so2,46,1.6,2.5,2.0,0.44
2024-07-03,RO,Iaşi,so2,46,1.8,2.8,2.3,0.98
2024-10-08,RO,Iaşi,so2,23,2.4,2.8,2.6,0.06
2024-06-09,RO,Iaşi,so2,46,1.5,2.8,1.8,1.3
2024-07-20,RO,Iaşi,so2,13,2.3,2.7,2.6,0.14
2024-09-26,RO,Iaşi,so2,23,2.2,2.5,2.3,0.05
2024-06-25,RO,Iaşi,so2,46,1.6,2.7,1.9,1.54
2024-06-28,RO,Iaşi,so2,46,1.5,2.5,1.8,0.59
2024-08-27,RO,Iaşi,so2,18,2.9,3.8,3.0,0.59
2024-11-04,RO,Iaşi,so2,22,3.1,3.5,3.3,0.13
2024-01-18,RO,Iaşi,so2,23,2.6,3.1,2.8,0.26
2024-03-01,RO,Iaşi,so2,46,1.4,3.6,2.3,2.86
2024-05-01,RO,Iaşi,so2,46,1.6,3.1,2.3,1.58
2024-06-12,RO,Iaşi,so2,46,1.4,2.2,1.6,0.42
2024-09-07,RO,Iaşi,so2,23,2.0,2.3,2.1,0.05
2024-10-16,RO,Iaşi,so2,23,2.6,2.9,2.8,0.08
2024-02-13,RO,Iaşi,so2,27,0.4,3.5,2.4,5.52
2024-03-09,RO,Iaşi,so2,46,1.4,5.3,2.4,4.96
2024-05-11,RO,Iaşi,so2,44,1.9,2.6,2.3,0.3
2024-07-18,RO,Iaşi,so2,46,1.9,2.4,2.1,0.12
2024-01-09,RO,Iaşi,so2,23,2.0,2.9,2.3,0.7
2024-03-26,RO,Iaşi,so2,46,1.7,3.3,2.5,1.27
2024-06-13,RO,Iaşi,so2,38,1.6,2.3,1.9,0.28
2024-05-19,RO,Iaşi,so2,46,2.0,2.6,2.4,0.33
2024-07-30,RO,Iaşi,so2,46,1.9,2.7,2.2,0.36
2024-09-21,RO,Iaşi,so2,23,2.4,2.6,2.4,0.04
2024-11-23,RO,Iaşi,so2,23,1.6,2.0,1.8,0.12
2024-09-10,RO,Iaşi,so2,23,2.1,2.2,2.1,0.02
2024-10-31,RO,Iaşi,so2,23,3.1,3.5,3.3,0.08
2024-05-16,RO,Iaşi,so2,46,1.7,2.8,2.3,1.15
2024-06-22,RO,Iaşi,so2,46,1.5,2.4,1.8,0.44
2024-07-08,RO,Iaşi,so2,46,2.0,2.9,2.4,0.81
2024-07-16,RO,Iaşi,so2,46,1.8,2.8,2.3,0.86
2024-04-21,RO,Iaşi,so2,46,1.9,3.5,2.5,1.86
2024-06-23,RO,Iaşi,so2,46,1.5,2.6,2.0,0.84
2024-07-01,RO,Iaşi,so2,46,1.7,2.9,2.0,2.17
2024-02-09,RO,Iaşi,so2,23,2.1,3.5,2.5,1.69
2024-03-29,RO,Iaşi,so2,46,1.8,3.4,2.7,2.16
2024-06-20,RO,Iaşi,so2,46,1.4,2.8,1.7,3.31
2024-07-27,RO,Iaşi,so2,46,1.9,2.8,2.1,0.51
2024-01-12,RO,Iaşi,so2,23,2.3,3.3,2.6,1.17
2024-07-15,RO,Iaşi,so2,37,2.1,2.9,2.4,0.24
2024-11-16,RO,Iaşi,so2,23,3.3,3.6,3.5,0.07
2024-02-01,RO,Iaşi,so2,23,2.5,2.9,2.7,0.13
2024-05-08,RO,Iaşi,so2,45,2.1,2.6,2.4,0.15
2024-04-06,RO,Iaşi,so2,46,1.5,3.4,2.6,2.31
2024-06-19,RO,Iaşi,so2,46,1.6,2.9,2.1,1.59
2024-07-22,RO,Iaşi,so2,34,1.8,2.4,2.1,0.33
2024-11-30,RO,Iaşi,so2,23,2.4,2.7,2.6,0.09
2024-12-03,RO,Iaşi,so2,23,2.5,2.8,2.7,0.07
2024-12-05,RO,Iaşi,so2,23,2.6,2.8,2.7,0.04
2024-04-24,RO,Iaşi,so2,46,2.1,2.7,2.4,0.19
2024-08-19,RO,Iaşi,so2,23,2.4,2.8,2.6,0.07
2024-09-20,RO,Iaşi,so2,24,2.3,2.5,2.4,0.06
2024-10-29,RO,Iaşi,so2,23,3.1,3.5,3.2,0.11
2024-06-02,RO,Iaşi,so2,46,1.8,2.8,2.0,1.11
2024-07-17,RO,Iaşi,so2,46,1.9,3.9,2.3,1.03
2024-01-23,RO,Iaşi,so2,23,2.6,3.1,2.8,0.23
2024-02-03,RO,Iaşi,so2,23,2.5,3.1,2.9,0.32
2024-03-11,RO,Iaşi,so2,46,2.3,3.1,2.8,0.31
2024-03-31,RO,Iaşi,so2,42,2.4,4.4,3.3,2.92
2024-01-20,RO,Iaşi,so2,24,2.4,3.3,2.8,0.61
2024-02-04,RO,Iaşi,so2,23,2.7,3.1,2.9,0.16
2024-07-24,RO,Iaşi,so2,46,2.0,2.7,2.2,0.58
2024-10-21,RO,Iaşi,so2,16,2.8,3.1,3.0,0.07
2024-08-28,RO,Iaşi,so2,4,0.6,4.7,1.6,32.07
2024-09-29,RO,Iaşi,so2,23,2.3,2.4,2.3,0.02
2024-10-13,RO,Iaşi,so2,23,2.6,2.8,2.8,0.04
2024-10-15,RO,Iaşi,so2,23,2.7,2.9,2.8,0.05
2024-03-06,RO,Iaşi,so2,39,1.6,4.6,2.4,3.25
2024-04-10,RO,Iaşi,so2,46,2.2,3.4,2.7,1.02
2024-04-14,RO,Iaşi,so2,46,1.9,3.4,2.5,0.99
2024-08-02,RO,Iaşi,so2,46,2.2,3.3,2.5,0.6
2024-11-09,RO,Iaşi,so2,23,3.4,3.7,3.6,0.04
2024-04-05,RO,Iaşi,so2,46,2.3,3.3,2.6,0.32
2024-04-13,RO,Iaşi,so2,46,2.2,3.6,2.5,0.62
2024-07-07,RO,Iaşi,so2,46,2.0,2.7,2.4,0.28
2024-08-05,RO,Iaşi,so2,37,2.2,7.6,2.4,7.65
2024-04-29,RO,Iaşi,so2,37,2.0,2.8,2.5,0.37
2024-07-12,RO,Iaşi,so2,47,2.0,3.5,2.4,1.0
2024-01-26,RO,Iaşi,so2,23,3.0,3.5,3.1,0.21
2024-05-15,RO,Iaşi,so2,46,1.9,2.8,2.4,0.4
2024-05-21,RO,Iaşi,so2,46,2.0,3.0,2.4,0.84
2024-11-17,RO,Iaşi,so2,23,3.4,3.7,3.5,0.1
2024-02-25,RO,Iaşi,so2,46,2.3,3.5,2.5,0.68
2024-05-28,RO,Iaşi,so2,40,1.6,2.8,2.1,1.04
2024-06-24,RO,Iaşi,so2,46,1.4,2.2,1.8,0.53
2024-07-28,RO,Iaşi,so2,46,1.9,2.9,2.2,0.47
2024-01-04,RO,Iaşi,so2,23,1.9,3.2,2.4,1.13
2024-01-25,RO,Iaşi,so2,23,2.9,3.2,3.2,0.07
2024-01-27,RO,Iaşi,so2,23,2.8,3.4,3.2,0.21
2024-02-10,RO,Iaşi,so2,23,2.4,2.8,2.6,0.14
2024-09-27,RO,Iaşi,so2,23,2.3,2.5,2.3,0.03
2024-10-06,RO,Iaşi,so2,23,2.3,2.7,2.5,0.07
2024-10-07,RO,Iaşi,so2,23,2.4,2.7,2.6,0.07
2024-11-15,RO,Iaşi,so2,23,3.3,3.7,3.5,0.11
2024-09-03,RO,Iaşi,so2,22,0.2,2.7,2.3,11.75
2024-09-04,RO,Iaşi,so2,23,2.1,2.4,2.2,0.04
2024-10-26,RO,Iaşi,so2,23,2.9,3.3,3.1,0.08
2024-10-30,RO,Iaşi,so2,19,3.1,3.4,3.2,0.12
2024-02-12,RO,Iaşi,so2,23,2.4,3.1,2.7,0.42
2024-03-17,RO,Iaşi,so2,46,1.9,3.1,2.5,0.7
2024-06-08,RO,Iaşi,so2,46,1.5,2.9,1.9,2.64
2024-06-17,RO,Iaşi,so2,47,1.5,2.9,2.0,1.95
2024-10-11,RO,Iaşi,so2,23,2.5,2.7,2.6,0.06
2024-11-08,RO,Iaşi,so2,24,3.3,3.9,3.5,0.17
2024-11-22,RO,Iaşi,so2,23,1.4,2.0,1.6,0.33
2024-05-03,RO,Iaşi,so2,47,2.1,3.1,2.6,0.5
2024-06-27,RO,Iaşi,so2,46,1.8,2.6,2.2,0.31
2024-07-06,RO,Iaşi,so2,46,1.8,2.5,2.1,0.24
2024-08-17,RO,Iaşi,so2,23,2.3,3.0,2.5,0.39
2024-01-07,RO,Iaşi,so2,23,2.3,2.8,2.5,0.26
2024-06-06,RO,Iaşi,so2,46,1.6,2.3,2.0,0.43
2024-08-01,RO,Iaşi,so2,46,2.4,3.2,2.6,0.23
2024-06-04,RO,Iaşi,so2,46,1.6,2.8,2.3,1.44
2024-07-04,RO,Iaşi,so2,46,1.9,2.5,2.1,0.26
2024-07-31,RO,Iaşi,so2,46,2.1,3.4,2.5,0.93
2024-09-15,RO,Iaşi,so2,23,2.1,2.3,2.2,0.03
2024-01-10,RO,Iaşi,so2,23,1.8,4.5,2.3,5.7
2024-02-08,RO,Iaşi,so2,23,2.1,2.5,2.3,0.14
2024-03-08,RO,Iaşi,so2,47,2.2,3.3,2.5,0.67
2024-05-07,RO,Iaşi,so2,46,2.2,2.9,2.6,0.29
2024-10-01,RO,Iaşi,so2,20,2.3,2.8,2.4,0.45
2024-02-23,RO,Iaşi,so2,46,1.9,4.2,2.6,2.9
2024-04-04,RO,Iaşi,so2,46,2.3,3.3,2.6,0.33
2024-11-06,RO,Iaşi,so2,23,3.1,4.0,3.4,0.32
2024-02-06,RO,Iaşi,so2,23,2.3,3.2,2.5,1.02
2024-05-04,RO,Iaşi,so2,46,2.1,3.1,2.6,0.63
